date,lon,lat,city,pr
1979-05-07,-17.5,14.73,Dakar,0.0
1979-05-08,-17.5,14.73,Dakar,0.0
1979-05-09,-17.5,14.73,Dakar,0.0
1979-05-10,-17.5,14.73,Dakar,0.0
1979-05-11,-17.5,14.73,Dakar,0.0
1979-05-12,-17.5,14.73,Dakar,0.0
1979-05-13,-17.5,14.73,Dakar,0.0
1979-05-14,-17.5,14.73,Dakar,0.0
1979-05-15,-17.5,14.73,Dakar,0.0
1979-05-16,-17.5,14.73,Dakar,0.0
1979-05-17,-17.5,14.73,Dakar,0.0
1979-05-18,-17.5,14.73,Dakar,0.0
1979-05-19,-17.5,14.73,Dakar,0.0
1979-05-20,-17.5,14.73,Dakar,0.0
1979-05-21,-17.5,14.73,Dakar,0.0
1979-05-22,-17.5,14.73,Dakar,0.0
1979-05-23,-17.5,14.73,Dakar,0.0
1979-05-24,-17.5,14.73,Dakar,0.0
1979-05-25,-17.5,14.73,Dakar,1.0725706100463868
1979-05-26,-17.5,14.73,Dakar,0.0
1979-05-27,-17.5,14.73,Dakar,0.0
1979-05-28,-17.5,14.73,Dakar,0.0
1979-05-29,-17.5,14.73,Dakar,0.0
1979-05-30,-17.5,14.73,Dakar,0.0
1979-05-31,-17.5,14.73,Dakar,0.0
1979-06-01,-17.5,14.73,Dakar,0.0
1979-06-02,-17.5,14.73,Dakar,0.0
1979-06-03,-17.5,14.73,Dakar,0.0
1979-06-04,-17.5,14.73,Dakar,0.0
1979-06-05,-17.5,14.73,Dakar,4.631208801269532
1979-06-06,-17.5,14.73,Dakar,1.018510913848877
1979-06-07,-17.5,14.73,Dakar,0.0
1979-06-08,-17.5,14.73,Dakar,9.117161560058594
1979-06-09,-17.5,14.73,Dakar,8.415538024902343
1979-06-10,-17.5,14.73,Dakar,0.0
1979-06-11,-17.5,14.73,Dakar,0.9016420364379882
1979-06-12,-17.5,14.73,Dakar,0.0
1979-06-13,-17.5,14.73,Dakar,0.0
1979-06-14,-17.5,14.73,Dakar,0.08361350297927857
1979-06-15,-17.5,14.73,Dakar,16.437342834472656
1979-06-16,-17.5,14.73,Dakar,0.0
1979-06-17,-17.5,14.73,Dakar,0.9013076782226562
1979-06-18,-17.5,14.73,Dakar,1.1281363487243652
1979-06-19,-17.5,14.73,Dakar,17.715406799316405
1979-06-20,-17.5,14.73,Dakar,29.458929443359374
1979-06-21,-17.5,14.73,Dakar,0.0
1979-06-22,-17.5,14.73,Dakar,0.14532947540283203
1979-06-23,-17.5,14.73,Dakar,0.0
1979-06-24,-17.5,14.73,Dakar,0.16885855197906494
1979-06-25,-17.5,14.73,Dakar,0.0
1979-06-26,-17.5,14.73,Dakar,0.0
1979-06-27,-17.5,14.73,Dakar,0.0
1979-06-28,-17.5,14.73,Dakar,0.0
1979-06-29,-17.5,14.73,Dakar,0.0
1979-06-30,-17.5,14.73,Dakar,0.24291231632232665
1979-07-01,-17.5,14.73,Dakar,0.5533275604248047
